index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,104.890495,108.209999,2017-06-01,108.209999,107.16999799999999,107.730003,5907400,0.0,0.0
1,103.89209,107.18,2017-06-02,108.639999,106.949997,108.459999,10876900,-0.009564136880059654,0.0
2,103.252335,106.519997,2017-06-05,107.220001,106.110001,107.040001,6372800,-0.006176917714453396,0.0
3,102.263634,105.5,2017-06-06,106.190002,104.610001,106.16999799999999,9589500,-0.009621720710289423,0.0
4,102.670746,105.91999799999999,2017-06-07,106.25,105.540001,105.790001,5777700,0.003973101395089647,0.0
5,101.11981999999999,104.32,2017-06-08,105.91999799999999,104.160004,105.91999799999999,10953000,-0.015221076948661533,0.0
6,102.379951,105.620003,2017-06-09,105.91999799999999,104.08000200000001,104.279999,9392500,0.012384752086547542,0.0
7,103.75638599999999,107.040001,2017-06-12,107.199997,105.620003,105.620003,8049500,0.01335480660358248,0.0
8,103.291107,106.559998,2017-06-13,107.260002,106.160004,107.139999,4918900,-0.004494425665072234,0.0
9,102.883995,106.139999,2017-06-14,107.010002,105.760002,106.949997,4781100,-0.003949191974826651,0.0
10,102.72890500000001,105.980003,2017-06-15,106.160004,105.230003,105.940002,5309900,-0.0015085632215908686,0.0
11,102.273315,105.510002,2017-06-16,106.349998,104.769997,106.279999,8683400,-0.004444739672007302,0.0
12,102.137619,105.370003,2017-06-19,106.0,105.190002,105.599998,5956200,-0.0013276786840860308,0.0
13,100.751488,103.940002,2017-06-20,105.300003,103.809998,105.07,7895700,-0.013664139857721073,0.0
14,101.58510600000001,104.800003,2017-06-21,105.08000200000001,103.540001,104.389999,7765700,0.008239959961672927,33.75031051303499
15,101.022896,104.220001,2017-06-22,104.769997,104.089996,104.709999,6156000,-0.005549745690595247,35.41308674112129
16,101.1586,104.360001,2017-06-23,104.58000200000001,103.16999799999999,103.83000200000001,18147900,0.0013423980241849907,31.82339846928187
17,102.33149,105.57,2017-06-26,105.849998,104.559998,104.599998,5867000,0.011527863483774783,38.268149811455565
18,102.176384,105.410004,2017-06-27,106.150002,105.139999,105.33000200000001,5694500,-0.0015168709811168976,38.21070819384764
19,103.581909,106.860001,2017-06-28,107.540001,104.519997,106.019997,7874400,0.01366211627837331,46.739113830136475
20,102.467186,105.709999,2017-06-29,107.410004,105.33000200000001,106.800003,7268700,-0.010820080286350382,38.6697870171546
21,102.990623,106.25,2017-06-30,106.559998,105.5,106.25,5113800,0.0050953345119570444,31.77414120570097
22,104.16350600000001,107.459999,2017-07-03,108.620003,106.760002,106.760002,5399400,0.011323892397608578,32.13269500622869
23,102.38963299999999,105.629997,2017-07-05,107.849998,105.290001,107.83000200000001,8049700,-0.017176370402112832,31.125915717773296
24,100.92484300000001,103.349998,2017-07-06,104.690002,102.940002,104.610001,8690800,-0.01440935611870118,30.19552451545067
25,100.895546,103.32,2017-07-07,103.730003,102.720001,103.510002,6030900,-0.00029032745750779613,30.988483334770194
26,101.159203,103.589996,2017-07-10,103.910004,102.870003,103.300003,4421300,0.0026097594928977167,35.65340039038915
