index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,65.726021,68.260002,2017-07-03,68.910004,67.239998,67.239998,16488300,0.0,0.0
1,65.908958,68.449997,2017-07-05,68.730003,67.949997,68.33000200000001,17783100,0.0027794605835245447,0.0
2,65.119392,67.629997,2017-07-06,68.760002,67.57,68.449997,17960700,-0.012051980461184924,0.0
3,65.38900799999999,67.910004,2017-07-07,68.300003,67.440002,68.029999,14735300,0.004131785901379716,0.0
4,65.138649,67.650002,2017-07-10,68.040001,67.440002,67.690002,12613800,-0.003836111254464214,0.0
5,64.339462,66.82,2017-07-11,67.57,66.599998,67.5,17134600,-0.012344899740147297,0.0
6,64.435753,66.91999799999999,2017-07-12,67.199997,66.540001,66.760002,16881700,0.0014954899193321035,0.0
7,64.532028,67.019997,2017-07-13,67.290001,66.690002,67.150002,20152000,0.0014930088296033716,0.0
8,64.243179,66.720001,2017-07-14,66.93,65.519997,66.32,20742300,-0.004486103981596116,0.0
9,64.349091,66.83000200000001,2017-07-17,67.099998,66.41999799999999,66.760002,17498000,0.001647253352769193,0.0
10,64.40686,66.889999,2017-07-18,67.099998,66.220001,66.440002,15965900,0.0008973411081619892,0.0
11,64.223923,66.699997,2017-07-19,67.360001,66.5,67.150002,12687300,-0.0028443754919411533,0.0
12,63.896538,66.360001,2017-07-20,67.040001,66.33000200000001,66.620003,14027600,-0.0051105921724289875,0.0
13,63.549904000000005,66.0,2017-07-21,66.440002,65.889999,66.099998,14075500,-0.00543969449926619,0.0
14,63.646187,66.099998,2017-07-24,66.43,65.910004,65.91999799999999,14848400,0.0015139304617454734,36.552824533183966
15,65.504547,68.029999,2017-07-25,68.41999799999999,67.809998,67.93,30833600,0.028780142604578573,40.03255759674655
16,65.456398,67.980003,2017-07-26,68.839996,67.790001,68.470001,19228500,-0.0007353184900963137,47.905743118432206
17,65.0905,67.599998,2017-07-27,68.720001,67.360001,68.0,22650200,-0.00560563236266823,46.36689527291062
18,64.926826,67.43,2017-07-28,67.769997,67.0,67.41999799999999,13604500,-0.0025177273136675607,46.193427338014175
19,65.908958,68.449997,2017-07-31,68.650002,67.519997,67.870003,23059300,0.01501348358989049,54.185505169780704
20,67.016258,69.599998,2017-08-01,69.620003,68.75,69.089996,22974700,0.016660881168457917,61.77000133258985
21,66.842949,69.41999799999999,2017-08-02,69.650002,68.82,69.57,19095600,-0.002589423629829776,54.21893115175397
22,65.90463299999999,68.129997,2017-08-03,69.199997,68.010002,68.93,20937900,-0.014137080513751524,54.0403372509452
23,66.72686800000001,68.980003,2017-08-04,69.410004,68.709999,68.790001,18148400,0.01239894787523194,54.262785455810494
24,66.784912,69.040001,2017-08-07,69.260002,68.690002,69.129997,12961100,0.0008694963643939923,54.7854716196565
25,66.630127,68.879997,2017-08-08,69.860001,68.82,69.0,16645900,-0.002320354146093314,55.554796857230805
26,66.194824,68.43,2017-08-09,68.480003,67.91999799999999,68.120003,19195700,-0.006554560045958747,54.40659648632531
27,65.024353,67.220001,2017-08-10,68.129997,67.150002,68.0,19147200,-0.017840411309006928,53.34689554372693
28,64.618073,66.800003,2017-08-11,67.470001,66.589996,67.07,15172800,-0.00626772180329034,47.999158549166864
