index,close,returns,mfi,normal_close,normal_returns,normal_mfi
14,123.468391,-0.0013211737365898825,75.25285688544629,-0.2756213885205101,0.0042488698209135305,0.6001951231523488
15,123.209106,-0.002102219283412993,69.46971491343328,-0.2904956178576228,-0.0113938250178926,0.4538224397041366
16,122.584953,-0.005078677199128934,61.51075619987714,-0.3263009859408035,-0.07100599880913269,0.2523793227973534
17,122.86341100000001,0.0022689751516473105,62.230929248595345,-0.3103268719243575,0.07615197932970177,0.2706070720378362
18,122.316078,-0.00446476099161115,62.46153184032269,-0.34172535839974305,-0.05871055210969352,0.2764436778698549
19,122.70018,0.003135321041847847,61.627650764009694,-0.31969083562810585,0.09350306012183139,0.2553379517079688
20,121.365448,-0.010937593443063066,54.092827422965755,-0.3962595143853971,-0.18834773292792714,0.06462980083182379
21,121.49986299999999,0.0011069099425592835,47.572331663211365,-0.3885486188983922,0.05287826434279036,-0.10040548040228381
22,122.27766399999999,0.006381257935770458,46.660131809502126,-0.3439290286689687,0.15851232943292456,-0.12349347323985405
23,121.34623700000002,-0.007646470928634752,39.16326187512291,-0.3973615789853353,-0.12243349094840533,-0.313241014467057
24,121.163795,-0.0015046143280265246,31.213822150661684,-0.4078276072890237,0.000574941706778357,-0.5144432035210781
25,122.11444099999999,0.007815338144300058,25.240645840985238,-0.3532925334420627,0.18723393109577938,-0.665625700749708
26,120.770081,-0.011070065047936107,25.119557248312717,-0.4304135352417866,-0.19100085975038272,-0.6686904815090631
27,120.078705,-0.0057411781933856595,18.709500714211828,-0.4700752402466124,-0.08427449630677052,-0.8309305199676904
28,120.27076000000001,0.0015981316278454222,24.734143743396714,-0.4590577493954662,0.062716398562222,-0.6784453879638495
29,120.443596,0.0014360259402344906,25.102893638684762,-0.4491427820749143,0.05946976356987508,-0.6691122413878592
30,120.72206899999999,0.0023093927882717655,34.214531918175524,-0.4331678075634935,0.07696145933812604,-0.4384945335686826
31,121.21180700000001,0.0040485332357977155,40.05112526917985,-0.4050733349673177,0.11179277412268426,-0.2907689831469762
32,120.539627,-0.0055609327405724395,39.194520863966034,-0.44363383586718097,-0.08066456007973741,-0.31244984210763926
33,121.43265500000001,0.00738127563374248,39.11664904555394,-0.3924040953250598,0.17854057457997044,-0.31442079614631424
34,119.61778999999999,-0.01505825300099093,38.50752960381986,-0.4965162430617225,-0.2708758521412791,-0.3298377524753424
35,120.174751,0.004645365525146139,45.978736982466344,-0.46456543354390156,0.12374606597640228,-0.1407397365693086
36,121.35583500000001,0.009780073271484615,47.34756404918598,-0.39681097693285405,0.22658343146568738,-0.1060944015763381
37,122.392899,0.008509338618427568,55.75472767221091,-0.3373184194256167,0.20113329673318703,0.10669288700236645
38,120.990944,-0.011520653868765914,54.91242722601066,-0.41774343510455214,-0.20002520340189897,0.08537406460848329
39,120.87571000000001,-0.0009528722278436465,47.64462204015582,-0.4243539869815711,0.011625172180517212,-0.0985757939598535
40,122.152847,0.010510277248243716,55.12151293646028,-0.3510893221034923,0.24120787689654036,0.09066607311480968
41,122.997856,0.006893819485129393,60.44121780120654,-0.3026142554473994,0.16877785611743093,0.22530905438237503
42,124.073334,0.00870586969468558,61.51151666053681,-0.24091802767093728,0.205069399646456,0.2523985702355025
43,123.61239599999999,-0.003721962763980498,67.00776882594965,-0.26736034991167834,-0.04383387039901235,0.39151000520508017
44,124.40940900000001,0.006426981236230827,66.5603068413364,-0.2216386377159818,0.1594280706967136,0.3801846371359807
45,124.534256,0.0010030141595828651,68.28678058422489,-0.21447662329150496,0.05079745095777145,0.4238820936176697
46,123.67964199999999,-0.006886136384408521,69.52698112950222,-0.26350269356440226,-0.10720559380577258,0.45527186110127693
47,123.439575,-0.0019429251875641824,63.84151250535041,-0.2772744567372527,-0.008203500278033592,0.3113713130592164
48,124.97596000000001,0.012369633725703797,74.03644709625665,-0.18913768507633488,0.2784468651882856,0.5694075053006664
49,124.534256,-0.003540572153731177,75.4603386381539,-0.21447662329150496,-0.040200999084021596,0.6054465351109903
50,123.084267,-0.011711608291517928,68.14649636859193,-0.29765717335144615,-0.20384961770831153,0.4203314671265692
51,123.67002099999999,0.004747679199505558,61.944027309833885,-0.2640546150425145,0.12579519306297393,0.2633455164913463
52,123.91970800000001,0.0020169421862008025,68.09114284211506,-0.24973098775788038,0.07110429064645526,0.41893045635284953
53,124.322998,0.003249161768290104,76.16411882201677,-0.22659571981193594,0.09578304974754208,0.6232593770865484
54,123.09389499999999,-0.00993556338075032,68.48124688465712,-0.2971048503090117,-0.16827918436782877,0.42880408141811865
55,122.80581699999999,-0.0023430538364624678,62.59647850327923,-0.3136308284372369,-0.016217233121705033,0.27985920964737665
