index,Adj Close,Close,Date,High,Low,Open,Volume,Adj Close_log_returns,mfi_index
0,29.91102,31.82,2017-06-01,31.82,31.469998999999998,31.52,15525500,0.0,0.0
1,30.061420000000002,31.98,2017-06-02,32.060001,31.68,31.93,20085200,0.005015647697424088,0.0
2,29.854621999999996,31.76,2017-06-05,32.049999,31.57,32.049999,15976000,-0.00690295334170863,0.0
3,29.66662,31.559998999999998,2017-06-06,31.76,31.5,31.75,16186600,-0.006317160693937273,0.0
4,29.713625,31.610001,2017-06-07,31.719998999999998,31.440001000000002,31.610001,14948400,0.0015831867927823225,0.0
5,29.713625,31.610001,2017-06-08,31.809998999999998,31.52,31.530001000000002,21732000,0.0,0.0
6,29.488018,31.370001000000002,2017-06-09,31.83,31.09,31.639999,25376600,-0.0076216834767892086,0.0
7,29.375217,31.25,2017-06-12,31.639999,31.15,31.34,25784400,-0.0038326516739982134,0.0
8,29.798222999999997,31.700001,2017-06-13,31.799999,31.280001000000002,31.299999,27781000,0.014297401189804172,0.0
9,29.70422,31.6,2017-06-14,31.969998999999998,31.33,31.870001000000002,24940400,-0.0031596376036215207,0.0
10,29.685419,31.58,2017-06-15,31.639999,31.219998999999998,31.25,19328000,-0.0006331407614065501,0.0
11,29.732418,31.629998999999998,2017-06-16,31.639999,31.200001,31.610001,36367400,0.0015819831947743632,0.0
12,30.070823999999998,31.99,2017-06-19,32.02,31.58,31.77,18459200,0.011317433661329661,0.0
13,29.939224,31.85,2017-06-20,32.16,31.84,31.940001000000002,18190100,-0.004385939200042096,0.0
14,29.929821,31.84,2017-06-21,31.870001000000002,31.51,31.73,20386100,-0.00031411892664446424,54.94944987640212
15,29.939224,31.85,2017-06-22,32.0,31.700001,31.91,19436600,0.0003141189266444088,54.847741324483465
16,30.164821999999997,32.09,2017-06-23,32.299999,31.75,31.85,25792200,0.00750695084489513,61.392121705701534
17,30.305826,32.240002000000004,2017-06-26,32.5,32.18,32.220001,22175000,0.004663560263336169,67.2035260997358
