index,close,returns,mfi,normal_close,normal_returns,normal_mfi
14,75.01870699999999,-0.0023014682138468175,35.109074994592675,0.3455239869363247,0.43198379330211933,-0.24532951932937808
15,73.338181,-0.022656149056420303,28.523027542709414,0.23717092699944153,0.21563296171042073,-0.4085744341241374
16,73.309364,-0.00039301033468948235,23.110656696835264,0.23531293127179342,0.4522688791949825,-0.5427280405212063
17,74.452118,0.015467857638392812,30.5410561353722,0.30899277475836406,0.6208547687150582,-0.3585546144873347
18,74.192841,-0.0034885443097840904,37.817550591982766,0.2922757133613638,0.4193663073044276,-0.1781959507740528
19,74.02959399999999,-0.0022027308619849417,32.97955901301256,0.28175025170500323,0.4330332771210844,-0.29811271858612187
20,75.258781,0.016467655674185185,44.10070873731519,0.36100292181224347,0.6314816676647583,-0.02245859486060664
21,75.201157,-0.0007659713752825442,38.5673744556639,0.35728757511376674,0.4483046592738898,-0.15961045869675183
22,75.028305,-0.0023011741368910124,38.83825870916363,0.3461428245319791,0.43198691905950326,-0.152896192332157
23,75.518066,0.006506470060313695,39.9268099809691,0.37772049901469984,0.5256037711814703,-0.12591484108714024
24,74.63458299999999,-0.011767933520558629,39.81405282445499,0.3207573300710358,0.33136430154092494,-0.12870969377262786
25,74.39451600000001,-0.003221749433663168,43.54764473372542,0.30527884652489234,0.4222020822182959,-0.03616710315813543
26,74.096817,-0.004009653531093408,36.58183849608338,0.28608450047481604,0.4138274136095403,-0.20882490042552648
27,74.221657,0.0016834049881270811,36.6659258534774,0.29413364461332936,0.4743391924214861,-0.20674067106134575
28,74.442513,0.0029712090341325386,41.419371909419404,0.308373485832937,0.48802732039732166,-0.08891948892548829
29,74.913078,0.006301291486716232,48.46504136825787,0.33871348512434896,0.523422918759075,0.08571783625066676
30,75.777344,0.011470874727865045,58.15563888997451,0.39443762488738177,0.5783706549508278,0.32591361046887224
31,76.036621,0.003415723343838657,57.33710617031199,0.411154686284382,0.4927520832812564,0.30562506790153576
32,75.546867,-0.006461860861323109,51.161721450164634,0.3795774631314357,0.38776278998641805,0.15255903553077732
33,76.401535,0.011249568960479225,57.60644839097308,0.4346827652988141,0.5760183858496678,0.3123011127043831
34,76.632011,0.00301210003007034,52.938556081059474,0.4495428625790794,0.4884619526592657,0.19660050654111205
35,75.767746,-0.011342200044284718,54.52610102575216,0.39381878729172826,0.3358894420892176,0.23595015306622225
36,76.439949,0.008832764602433799,59.01083427449758,0.43715953414643494,0.5503300620335592,0.3471108913416998
37,76.881691,0.005762307555624502,58.445734946790196,0.4656411508561078,0.5176940339581716,0.33310406975771767
