Adj Close,Close,Date,High,Low,Open,Volume
79.034653,83.059998,2017-06-01,83.080002,81.650002,82.459999,17123500
78.63501,82.639999,2017-06-02,82.989998,81.980003,82.290001,14998500
78.777733,82.790001,2017-06-05,83.510002,82.580002,82.639999,9080200
78.939499,82.959999,2017-06-06,83.220001,82.129997,82.290001,12196800
79.843468,83.910004,2017-06-07,84.110001,83.099998,83.309998,13711100
80.833061,84.949997,2017-06-08,85.730003,83.889999,83.910004,17676000
82.745644,86.959999,2017-06-09,87.050003,85.389999,85.510002,19120200
82.764679,86.980003,2017-06-12,87.739998,86.889999,86.959999,16053400
83.040611,87.269997,2017-06-13,87.849998,86.980003,87.550003,12557200
82.869354,87.089996,2017-06-14,87.309998,85.82,86.769997,16175700
82.374557,86.57,2017-06-15,87.080002,86.239998,86.25,12509700
82.003448,86.18,2017-06-16,86.959999,86.019997,86.849998,16936600
83.801849,88.07,2017-06-19,88.230003,86.849998,86.970001,15972300
83.278496,87.519997,2017-06-20,87.919998,87.370003,87.75,11197800
82.897903,87.120003,2017-06-21,87.550003,86.760002,87.480003,10005900
82.802742,87.019997,2017-06-22,87.360001,86.650002,86.93,12180600
82.650497,86.860001,2017-06-23,88.0,86.610001,87.660004,18812000
83.012077,87.239998,2017-06-26,87.669998,86.620003,87.010002,10082400
83.782814,88.050003,2017-06-27,88.940002,87.5,87.709999,15415200
85.467049,89.82,2017-06-28,90.07,88.599998,88.599998,17466200
86.73259,91.150002,2017-06-29,92.650002,90.309998,92.339996,27697800
86.970474,91.400002,2017-06-30,92.0,91.160004,91.959999,16892700
88.740494,92.75,2017-07-03,93.480003,91.410004,91.559998,13208100
89.630295,93.68,2017-07-05,93.790001,92.610001,93.120003,17535400
89.343262,93.379997,2017-07-06,94.510002,92.879997,93.540001,16596100
89.792946,93.849998,2017-07-07,94.169998,93.230003,93.959999,12817800
89.161476,93.190002,2017-07-10,93.68,93.089996,93.5,13987200
88.817039,92.830002,2017-07-11,93.330002,92.279999,93.330002,13262300
88.510872,92.510002,2017-07-12,92.830002,92.07,92.610001,13540100
89.075363,93.099998,2017-07-13,93.379997,92.339996,92.690002,12820100
88.262115,92.25,2017-07-14,92.610001,90.580002,90.809998,22235200
87.439285,91.389999,2017-07-17,91.989998,91.25,91.82,14374200
87.133125,91.07,2017-07-18,91.580002,90.32,90.449997,14719400
87.257507,91.199997,2017-07-19,91.620003,91.0,91.339996,11651200
87.257507,91.199997,2017-07-20,91.720001,90.900002,91.150002,11561700
86.960899,90.889999,2017-07-21,91.360001,90.519997,91.059998,10971300
87.334038,91.279999,2017-07-24,91.540001,90.910004,90.959999,10725100
88.788338,92.800003,2017-07-25,93.519997,92.269997,92.370003,16447700
87.955948,91.93,2017-07-26,93.190002,91.68,93.099998,11815500
87.592377,91.550003,2017-07-27,92.059998,91.160004,91.830002,12332400
87.334038,91.279999,2017-07-28,91.75,90.910004,91.449997,9351900
87.831566,91.800003,2017-07-31,92.360001,91.5,91.510002,11520300
89.008392,93.029999,2017-08-01,93.139999,92.279999,92.489998,12523700
89.08493,93.110001,2017-08-02,93.209999,92.510002,92.870003,10165600
88.501305,92.5,2017-08-03,93.129997,92.239998,92.699997,11078800
89.61116,93.660004,2017-08-04,94.400002,93.470001,93.5,14324000
89.955597,94.019997,2017-08-07,94.190002,93.709999,93.889999,7978300
89.630295,93.68,2017-08-08,95.220001,93.599998,93.949997,13745400
89.486771,93.529999,2017-08-09,93.68,92.830002,92.980003,11214400
88.204712,92.190002,2017-08-10,93.07,92.07,92.900002,13252300
87.467987,91.419998,2017-08-11,92.669998,91.239998,92.129997,10679500
88.49173,92.489998,2017-08-14,92.900002,92.330002,92.370003,10901800
88.721382,92.730003,2017-08-15,93.559998,92.650002,93.309998,8812700
88.109024,92.089996,2017-08-16,93.230003,91.879997,93.040001,11085400
86.731277,90.650002,2017-08-17,91.959999,90.5,91.760002,13837500
86.817383,90.739998,2017-08-18,91.540001,90.190002,90.309998,13040700
86.712143,90.629997,2017-08-21,90.940002,90.160004,90.849998,11502100
87.601944,91.559998,2017-08-22,91.709999,91.0,91.07,9211800
87.707169,91.669998,2017-08-23,92.339996,90.839996,90.870003,8811300
87.563667,91.519997,2017-08-24,92.120003,91.410004,91.93,8623200
87.917671,91.889999,2017-08-25,92.480003,91.800003,91.879997,11794600
87.640213,91.599998,2017-08-28,92.190002,91.129997,92.160004,7292900
87.161819,91.099998,2017-08-29,91.309998,90.309998,90.449997,10886100
87.36274,91.309998,2017-08-30,91.879997,91.190002,91.25,9165300
86.960899,90.889999,2017-08-31,91.849998,90.800003,91.809998,13217400
87.735886,91.699997,2017-09-01,92.360001,90.949997,91.25,9815800
85.640556,89.510002,2017-09-05,91.110001,89.019997,91.019997,16897300
86.214622,90.110001,2017-09-06,90.519997,89.639999,90.0,11845700
84.702927,88.529999,2017-09-07,90.129997,88.080002,90.110001,14592300
84.597679,88.419998,2017-09-08,89.419998,88.239998,88.309998,14242200
85.908463,89.790001,2017-09-11,90.25,88.949997,89.389999,13219000
86.960899,90.889999,2017-09-12,91.25,90.099998,90.169998,14003800
87.209663,91.150002,2017-09-13,91.5,90.32,90.610001,12485400
87.037445,90.970001,2017-09-14,91.529999,90.739998,91.199997,10562800
87.659355,91.620003,2017-09-15,91.709999,90.760002,91.080002,18171800
88.903152,92.919998,2017-09-18,93.139999,91.849998,91.93,11318700
89.879059,93.940002,2017-09-19,94.360001,92.519997,92.709999,12626100
90.510513,94.599998,2017-09-20,95.290001,93.709999,94.099998,15311600
90.921944,95.029999,2017-09-21,95.370003,94.190002,94.459999,10851500
90.730576,94.830002,2017-09-22,94.980003,94.43,94.699997,8358300
90.051285,94.120003,2017-09-25,94.879997,93.449997,94.510002,10463400
89.649429,93.699997,2017-09-26,94.029999,93.339996,93.779999,9358100
91.065453,95.18,2017-09-27,95.720001,94.580002,94.970001,15090200
91.25679,95.379997,2017-09-28,95.879997,94.910004,95.589996,10270400
91.381187,95.510002,2017-09-29,95.519997,95.019997,95.300003,11438400
92.653694,96.839996,2017-10-02,96.879997,95.459999,95.769997,13797200
93.141647,97.349998,2017-10-03,97.43,96.769997,96.830002,9633500
92.19445,96.360001,2017-10-04,97.440002,96.279999,97.300003,12166600
93.43589,97.089996,2017-10-05,97.400002,95.550003,96.0,14236200
93.272278,96.919998,2017-10-06,97.639999,96.470001,97.550003,10231900
92.781487,96.410004,2017-10-09,97.07,96.139999,96.959999,7765100
93.47438,97.129997,2017-10-10,97.18,96.239998,96.459999,10631500
93.195297,96.839996,2017-10-11,97.010002,96.139999,96.830002,14283600
92.377281,95.989998,2017-10-12,97.5,95.620003,97.300003,18251600
92.252174,95.860001,2017-10-13,96.709999,94.959999,95.480003,13190600
94.157661,97.839996,2017-10-16,97.949997,96.339996,96.339996,12434000
93.945946,97.620003,2017-10-17,98.18,97.32,98.07,10335700
94.302002,97.989998,2017-10-18,98.550003,97.629997,98.150002,10158600
94.417503,98.110001,2017-10-19,98.199997,97.089996,97.190002,9133900
95.764809,99.510002,2017-10-20,99.889999,98.730003,99.279999,15326600
95.601212,99.339996,2017-10-23,99.989998,99.239998,99.510002,9238600
97.121735,100.919998,2017-10-24,101.190002,99.760002,99.879997,13000800
97.217972,101.019997,2017-10-25,101.449997,100.190002,101.25,14632700
97.910881,101.739998,2017-10-26,102.419998,101.32,101.349998,13054400
97.939751,101.769997,2017-10-27,102.230003,101.050003,101.43,10400400
97.5933,101.410004,2017-10-30,101.93,100.870003,101.129997,8839500
96.82341,100.610001,2017-10-31,101.699997,100.57,101.370003,8690200
97.121735,100.919998,2017-11-01,101.699997,100.730003,101.099998,8418200
97.76651,101.589996,2017-11-02,101.769997,100.160004,100.870003,8731800
97.5933,101.410004,2017-11-03,101.529999,100.730003,101.099998,7103500
96.987015,100.779999,2017-11-06,101.690002,100.660004,101.339996,8103400
95.033409,98.75,2017-11-07,100.75,98.25,100.559998,18822600
93.965187,97.639999,2017-11-08,98.370003,97.150002,98.269997,18524700
93.955551,97.629997,2017-11-09,98.220001,96.809998,97.120003,13697800
93.84008,97.510002,2017-11-10,98.339996,97.5,97.809998,9314000
94.17691,97.860001,2017-11-13,98.050003,96.620003,96.690002,9303100
93.6091,97.269997,2017-11-14,97.779999,96.849998,97.339996,11043800
94.494499,98.190002,2017-11-15,98.739998,95.949997,96.389999,15384100
94.763947,98.470001,2017-11-16,99.059998,98.309998,98.529999,9808000
94.446373,98.139999,2017-11-17,98.410004,97.57,97.82,9017900
95.283623,99.010002,2017-11-20,99.150002,97.760002,98.449997,9483200
95.206642,98.93,2017-11-21,99.550003,98.910004,99.5,13389400
94.927544,98.639999,2017-11-22,99.519997,98.589996,99.029999,7342200
94.619598,98.32,2017-11-24,98.900002,98.260002,98.830002,3680000
94.24427,97.93,2017-11-27,99.129997,97.93,98.309998,13076200
97.545174,101.360001,2017-11-28,101.699997,97.970001,98.209999,16773000
99.825996,103.730003,2017-11-29,104.220001,101.959999,102.410004,21105500
100.586243,104.519997,2017-11-30,106.660004,104.040001,104.739998,23945900
100.846085,104.790001,2017-12-01,105.32,102.199997,104.900002,19683500
102.924797,106.949997,2017-12-04,108.400002,106.769997,107.730003,23576600
101.741089,105.720001,2017-12-05,107.410004,104.120003,105.580002,17193900
100.98082,104.93,2017-12-06,105.760002,104.529999,105.550003,15476200
100.682487,104.620003,2017-12-07,105.190002,103.730003,103.949997,13371800
101.943192,105.93,2017-12-08,105.940002,104.339996,104.75,13506900
101.644852,105.620003,2017-12-11,106.059998,105.309998,105.720001,10591200
102.828545,106.849998,2017-12-12,107.370003,105.540001,106.910004,15508800
101.538994,105.510002,2017-12-13,107.110001,105.480003,106.699997,15020300
100.720985,104.660004,2017-12-14,106.449997,104.639999,106.120003,13034200
102.145271,106.139999,2017-12-15,106.519997,105.199997,105.790001,29350600
102.934418,106.959999,2017-12-18,107.629997,106.480003,107.190002,12713100
102.50135,106.510002,2017-12-19,107.489998,106.440002,107.349998,12149900
102.145271,106.139999,2017-12-20,107.730003,106.089996,107.599998,13091500
103.771675,107.830002,2017-12-21,108.07,106.559998,106.589996,12323700
103.405968,107.449997,2017-12-22,108.459999,106.809998,108.199997,14573400
102.992157,107.019997,2017-12-26,107.989998,106.400002,107.199997,7403700
103.184639,107.220001,2017-12-27,107.290001,106.669998,106.669998,9496500
103.733177,107.790001,2017-12-28,107.839996,107.160004,107.400002,7440600
102.915176,106.940002,2017-12-29,108.279999,106.940002,108.089996,8925700
103.887154,107.949997,2018-01-02,108.019997,106.809998,107.629997,13578800
103.993019,108.059998,2018-01-03,108.489998,107.480003,107.860001,11901000
105.48278,109.040001,2018-01-04,110.029999,108.199997,108.360001,12953700
104.805611,108.339996,2018-01-05,109.550003,107.779999,109.260002,14155000
104.960396,108.5,2018-01-08,108.68,107.699997,108.150002,12466500
105.492462,109.050003,2018-01-09,109.629997,108.489998,108.720001,13292300
106.653305,110.25,2018-01-10,110.699997,109.389999,109.470001,15834500
107.22406,110.839996,2018-01-11,110.93,110.050003,110.669998,13676800
108.994354,112.669998,2018-01-12,112.849998,110.839996,111.650002,18884200
108.607407,112.269997,2018-01-16,113.43,111.07,111.510002,22703300
109.303917,112.989998,2018-01-17,113.300003,111.309998,111.889999,14906600
109.565117,113.260002,2018-01-18,113.720001,112.269997,112.760002,14572900
109.323265,113.010002,2018-01-19,114.339996,112.800003,113.940002,18785500
110.600212,114.330002,2018-01-22,114.389999,112.5,112.660004,12475700
110.484116,114.209999,2018-01-23,114.639999,113.349998,113.669998,12320800
111.896484,115.669998,2018-01-24,116.0,114.660004,114.860001,15904500
111.925507,115.699997,2018-01-25,116.169998,115.080002,116.040001,13510000
112.525284,116.32,2018-01-26,116.32,114.959999,115.699997,13883900
112.409195,116.199997,2018-01-29,117.349998,116.019997,116.019997,11679900
111.354759,115.110001,2018-01-30,116.599998,114.980003,115.529999,14279100
111.896484,115.669998,2018-01-31,116.660004,115.160004,115.650002,13141400
113.057343,116.870003,2018-02-01,116.989998,115.480003,115.769997,13800600
110.551834,114.279999,2018-02-02,116.919998,114.089996,116.489998,16477300
105.25061,108.800003,2018-02-05,114.589996,103.980003,113.0,30097600
108.452637,112.110001,2018-02-06,112.480003,106.610001,106.849998,33114800
109.187836,112.870003,2018-02-07,114.449997,111.150002,111.550003,21878300
104.360619,107.879997,2018-02-08,113.110001,107.839996,113.110001,27425800
106.450157,110.040001,2018-02-09,111.050003,106.230003,109.099998,28188000
108.094688,111.739998,2018-02-12,112.730003,110.07,111.169998,18043300
