Adj Close,Close,Date,High,Low,Open,Volume
76.653694,79.809998,2017-06-01,79.809998,78.599998,78.639999,8153100
76.471214,79.620003,2017-06-02,79.93,79.220001,79.800003,7996500
77.085899,80.260002,2017-06-05,80.470001,79.480003,79.599998,10145700
75.808502,78.93,2017-06-06,79.559998,78.260002,79.43,11525900
76.019806,79.150002,2017-06-07,79.5,78.730003,79.080002,8511200
75.808502,78.93,2017-06-08,80.129997,78.230003,79.150002,10907600
76.279129,79.419998,2017-06-09,79.559998,78.720001,79.029999,9405100
76.106247,79.239998,2017-06-12,80.370003,78.839996,79.400002,10410600
76.375168,79.519997,2017-06-13,79.57,78.889999,79.209999,5528000
76.740143,79.900002,2017-06-14,80.040001,79.260002,79.519997,5006500
75.789291,78.910004,2017-06-15,79.300003,77.760002,79.18,11297200
72.26442,75.239998,2017-06-16,75.5,73.290001,73.949997,56233000
72.514145,75.5,2017-06-19,76.010002,74.519997,75.379997,16095100
72.552559,75.540001,2017-06-20,75.919998,75.32,75.879997,10019200
73.224876,76.239998,2017-06-21,76.610001,75.580002,75.599998,9011400
72.533356,75.519997,2017-06-22,76.059998,75.300003,76.029999,8111300
71.880249,74.839996,2017-06-23,75.779999,74.550003,75.599998,13080300
72.514145,75.5,2017-06-26,75.93,74.919998,74.949997,8587500
73.00399,76.010002,2017-06-27,76.370003,75.449997,75.5,6454400
73.484207,76.510002,2017-06-28,76.800003,76.139999,76.25,6988900
72.927155,75.93,2017-06-29,76.32,75.489998,76.25,7063500
72.687027,75.68,2017-06-30,76.269997,75.669998,76.080002,6963300
72.379692,75.360001,2017-07-03,76.339996,75.080002,75.839996,4848600
72.341263,75.32,2017-07-05,75.949997,75.169998,75.550003,6036900
72.485344,75.470001,2017-07-06,75.970001,75.239998,75.349998,6161800
72.350876,75.330002,2017-07-07,75.82,75.050003,75.650002,5307100
70.333923,73.230003,2017-07-10,75.309998,73.129997,75.150002,15066700
70.564445,73.470001,2017-07-11,74.050003,73.330002,73.379997,7532600
71.015846,73.940002,2017-07-12,74.209999,73.660004,73.660004,5700200
72.081947,75.050003,2017-07-13,75.25,74.510002,74.669998,8160500
73.32093,76.339996,2017-07-14,76.559998,75.910004,76.269997,9151900
73.349754,76.370003,2017-07-17,76.870003,76.190002,76.290001,8835600
73.18647,76.199997,2017-07-18,76.540001,76.0,76.25,4314900
72.869507,75.870003,2017-07-19,76.220001,75.599998,76.080002,5313600
73.01358,76.019997,2017-07-20,76.25,75.699997,75.980003,4965400
73.138451,76.150002,2017-07-21,76.230003,75.550003,75.839996,7153300
73.84919,76.889999,2017-07-24,77.160004,76.029999,76.029999,7388000
75.414711,78.519997,2017-07-25,78.860001,77.389999,77.610001,11504000
75.779694,78.900002,2017-07-26,79.169998,77.940002,78.550003,6716100
76.624893,79.779999,2017-07-27,79.860001,78.480003,78.720001,8052500
76.653694,79.809998,2017-07-28,79.959999,79.540001,79.800003,4975200
76.826584,79.989998,2017-07-31,80.339996,79.690002,79.82,6263200
77.316422,80.5,2017-08-01,80.730003,80.0,80.25,5726500
77.345222,80.529999,2017-08-02,81.110001,80.300003,80.339996,8673000
77.671783,80.870003,2017-08-03,81.760002,80.669998,81.339996,9946900
77.297218,80.480003,2017-08-04,81.400002,80.209999,81.059998,7141800
78.065552,81.279999,2017-08-07,81.449997,80.540001,80.57,5484500
78.363289,81.589996,2017-08-08,81.860001,80.900002,81.169998,7381400
78.875549,81.610001,2017-08-09,81.989998,80.900002,81.110001,6606500
77.957382,80.660004,2017-08-10,81.400002,80.550003,81.07,8045000
77.706085,80.400002,2017-08-11,81.25,80.360001,80.730003,7905500
77.996033,80.699997,2017-08-14,81.239998,80.5,80.589996,7760500
78.063683,80.769997,2017-08-15,81.400002,80.540001,80.830002,7066100
78.266655,80.980003,2017-08-16,81.440002,80.540001,81.269997,11536000
77.029541,79.699997,2017-08-17,79.809998,78.330002,78.849998,17293700
76.652603,79.309998,2017-08-18,80.349998,79.279999,79.620003,9753000
77.0392,79.709999,2017-08-21,80.07,78.790001,79.120003,9613900
77.338821,80.019997,2017-08-22,80.160004,79.709999,79.800003,6546100
77.28083,79.959999,2017-08-23,80.559998,79.879997,80.349998,7799300
75.715111,78.339996,2017-08-24,80.879997,77.849998,80.610001,19128000
75.995392,78.629997,2017-08-25,79.089996,78.480003,78.5,9902200
75.415504,78.029999,2017-08-28,78.459999,77.860001,78.410004,8621500
76.130699,78.769997,2017-08-29,78.980003,77.5,77.669998,7665200
75.908409,78.540001,2017-08-30,79.099998,78.519997,78.82,5829800
75.454155,78.07,2017-08-31,78.75,78.059998,78.599998,8194800
75.74411,78.370003,2017-09-01,78.5,78.209999,78.309998,6474400
77.126198,79.800003,2017-09-05,79.889999,77.900002,77.949997,12068500
77.396812,80.080002,2017-09-06,80.400002,79.720001,79.879997,8426100
77.435471,80.120003,2017-09-07,80.760002,80.0,80.32,6820800
76.237015,78.879997,2017-09-08,79.879997,77.730003,79.739998,9999600
76.430328,79.080002,2017-09-11,79.349998,78.660004,79.150002,7000200
76.942574,79.610001,2017-09-12,79.910004,79.169998,79.300003,6005000
77.184181,79.860001,2017-09-13,80.68,79.589996,79.610001,8823700
77.010216,79.68,2017-09-14,79.82,79.220001,79.790001,6939300
77.68676,80.379997,2017-09-15,80.75,79.269997,79.809998,13317800
77.319481,80.0,2017-09-18,81.120003,79.949997,80.209999,8176100
77.367813,80.050003,2017-09-19,80.459999,79.699997,80.18,6174400
77.802742,80.5,2017-09-20,80.559998,79.870003,80.169998,5318200
77.329155,80.010002,2017-09-21,80.57,79.720001,80.57,6430300
76.865234,79.529999,2017-09-22,80.080002,79.25,79.889999,5755300
76.497978,79.150002,2017-09-25,80.099998,78.860001,78.919998,8547800
76.729927,79.389999,2017-09-26,79.540001,78.919998,79.040001,5835300
76.63327,79.290001,2017-09-27,79.57,78.669998,79.419998,6314600
76.304657,78.949997,2017-09-28,79.080002,78.120003,79.0,12372800
75.521812,78.139999,2017-09-29,79.0,77.980003,78.849998,10353400
75.821419,78.449997,2017-10-02,78.830002,77.5,77.900002,7709200
76.56562,79.220001,2017-10-03,79.660004,78.75,78.830002,7936700
76.43998,79.089996,2017-10-04,79.779999,79.07,79.269997,6173400
