Adj Close,Close,Date,High,Low,Open,Volume
148.429993,148.429993,2017-07-03,152.149994,147.800003,151.720001,13862700
150.339996,150.339996,2017-07-05,150.850006,148.130005,149.0,14334300
148.820007,148.820007,2017-07-06,150.039993,148.0,149.029999,14951800
151.440002,151.440002,2017-07-07,151.990005,149.190002,149.25,13615900
153.5,153.5,2017-07-10,153.979996,151.509995,151.690002,13378700
155.270004,155.270004,2017-07-11,155.419998,152.910004,153.369995,13667700
158.899994,158.899994,2017-07-12,159.160004,156.199997,156.490005,22739400
159.259995,159.259995,2017-07-13,159.779999,158.419998,158.740005,13929200
159.970001,159.970001,2017-07-14,160.320007,159.330002,160.130005,16371200
159.729996,159.729996,2017-07-17,160.779999,158.809998,160.25,12858800
162.860001,162.860001,2017-07-18,163.729996,159.419998,159.660004,23722900
164.139999,164.139999,2017-07-19,165.699997,163.169998,163.589996,26273600
164.529999,164.529999,2017-07-20,165.0,162.809998,164.800003,18523100
164.429993,164.429993,2017-07-21,165.050003,163.75,164.160004,14744000
166.0,166.0,2017-07-24,166.169998,164.309998,164.639999,17367000
165.279999,165.279999,2017-07-25,165.539993,163.860001,165.009995,15383200
165.610001,165.610001,2017-07-26,166.009995,164.100006,166.009995,35236900
170.440002,170.440002,2017-07-27,175.490005,167.5,174.699997,68910700
172.449997,172.449997,2017-07-28,173.429993,169.050003,169.070007,24557600
169.25,169.25,2017-07-31,172.720001,168.550003,172.0,25478900
169.860001,169.860001,2017-08-01,170.470001,169.050003,169.820007,14385000
169.300003,169.300003,2017-08-02,170.550003,166.910004,170.300003,17433800
168.589996,168.589996,2017-08-03,169.699997,168.25,169.300003,10793800
169.619995,169.619995,2017-08-04,170.059998,168.690002,168.970001,10777700
171.979996,171.979996,2017-08-07,172.059998,169.660004,169.949997,12787800
171.229996,171.229996,2017-08-08,173.050003,170.619995,171.880005,14393500
171.179993,171.179993,2017-08-09,171.449997,169.559998,169.979996,10815000
167.399994,167.399994,2017-08-10,170.589996,166.850006,170.059998,20832700
168.080002,168.080002,2017-08-11,168.820007,166.850006,167.949997,13791200
170.75,170.75,2017-08-14,171.080002,169.289993,170.089996,12954200
171.0,171.0,2017-08-15,171.5,170.009995,171.490005,8729200
170.0,170.0,2017-08-16,171.380005,169.240005,171.25,15779900
166.910004,166.910004,2017-08-17,169.860001,166.850006,169.339996,17216000
167.410004,167.410004,2017-08-18,168.669998,166.210007,166.839996,15093600
167.779999,167.779999,2017-08-21,168.0,165.820007,167.160004,11907500
169.639999,169.639999,2017-08-22,169.869995,167.149994,168.279999,11391000
168.710007,168.710007,2017-08-23,169.360001,168.199997,168.839996,9856500
167.740005,167.740005,2017-08-24,169.289993,166.410004,168.880005,14030400
166.320007,166.320007,2017-08-25,168.380005,166.179993,167.860001,12614500
167.240005,167.240005,2017-08-28,167.699997,166.330002,166.910004,8553700
168.050003,168.050003,2017-08-29,168.429993,165.0,165.25,11121000
169.919998,169.919998,2017-08-30,170.179993,167.630005,168.169998,11138300
171.970001,171.970001,2017-08-31,172.149994,170.059998,170.399994,17226500
172.020004,172.020004,2017-09-01,172.919998,171.309998,172.399994,11677600
170.720001,170.720001,2017-09-05,172.389999,169.550003,171.270004,13210900
172.089996,172.089996,2017-09-06,172.479996,169.570007,170.910004,13906300
173.210007,173.210007,2017-09-07,173.309998,170.270004,171.940002,18049500
170.949997,170.949997,2017-09-08,173.490005,170.800003,173.089996,10998500
173.509995,173.509995,2017-09-11,173.889999,172.199997,172.399994,12372000
172.960007,172.960007,2017-09-12,174.0,171.75,173.759995,11186300
173.050003,173.050003,2017-09-13,173.169998,172.059998,173.009995,9119300
170.960007,170.960007,2017-09-14,172.279999,170.5,172.259995,15615700
171.639999,171.639999,2017-09-15,172.339996,170.259995,170.880005,15660500
170.009995,170.009995,2017-09-18,172.070007,169.339996,171.990005,12954000
172.520004,172.520004,2017-09-19,172.559998,170.360001,170.619995,13168600
172.169998,172.169998,2017-09-20,173.050003,170.699997,172.5,12264100
171.110001,171.110001,2017-09-21,172.270004,170.009995,171.690002,11161400
170.539993,170.539993,2017-09-22,171.729996,169.220001,170.210007,12097100
162.869995,162.869995,2017-09-25,169.300003,161.559998,169.240005,41251600
164.210007,164.210007,2017-09-26,165.5,162.779999,164.5,23363300
167.679993,167.679993,2017-09-27,168.339996,165.570007,165.899994,19242500
168.729996,168.729996,2017-09-28,169.070007,167.160004,167.940002,12178700
170.869995,170.869995,2017-09-29,171.660004,168.809998,168.830002,15340400
169.470001,169.470001,2017-10-02,171.869995,168.75,171.389999,13392300
169.960007,169.960007,2017-10-03,170.729996,169.199997,169.300003,8190300
168.419998,168.419998,2017-10-04,170.669998,168.289993,169.830002,12127900
171.240005,171.240005,2017-10-05,171.309998,168.600006,169.179993,14580600
172.229996,172.229996,2017-10-06,172.369995,169.75,170.25,13124500
172.5,172.5,2017-10-09,174.880005,172.0,172.699997,14570400
171.589996,171.589996,2017-10-10,173.199997,170.800003,173.0,11341100
172.740005,172.740005,2017-10-11,172.779999,171.399994,171.949997,11283700
172.550003,172.550003,2017-10-12,173.850006,172.289993,172.610001,10351000
173.740005,173.740005,2017-10-13,174.649994,173.199997,173.449997,13658300
174.520004,174.520004,2017-10-16,175.0,174.059998,174.490005,11498800
176.110001,176.110001,2017-10-17,176.130005,174.360001,174.710007,15990100
176.029999,176.029999,2017-10-18,176.740005,175.75,176.649994,12752400
174.559998,174.559998,2017-10-19,176.029999,172.630005,174.929993,14048400
174.979996,174.979996,2017-10-20,175.880005,174.630005,175.5,12602200
171.270004,171.270004,2017-10-23,175.339996,171.25,175.199997,13852700
171.800003,171.800003,2017-10-24,173.240005,171.5,172.300003,12267900
170.600006,170.600006,2017-10-25,172.25,168.889999,171.899994,15868200
170.630005,170.630005,2017-10-26,172.289993,170.389999,171.380005,11833100
177.880005,177.880005,2017-10-27,178.210007,173.899994,174.149994,30285300
179.869995,179.869995,2017-10-30,180.690002,177.610001,179.259995,24353200
180.059998,180.059998,2017-10-31,180.800003,178.940002,180.570007,20174200
182.660004,182.660004,2017-11-01,182.899994,180.570007,182.360001,40918300
178.919998,178.919998,2017-11-02,181.940002,177.339996,180.630005,35529900
178.919998,178.919998,2017-11-03,179.860001,176.710007,179.289993,17822100
180.169998,180.169998,2017-11-06,180.449997,178.309998,178.559998,13139400
180.25,180.25,2017-11-07,180.75,178.960007,180.5,12928200
179.559998,179.559998,2017-11-08,180.350006,179.110001,179.789993,10494100
179.300003,179.300003,2017-11-09,179.399994,177.089996,178.309998,12610300
178.460007,178.460007,2017-11-10,179.100006,177.960007,178.350006,11070200
178.770004,178.770004,2017-11-13,179.039993,177.300003,177.5,9523400
178.070007,178.070007,2017-11-14,178.970001,177.179993,178.130005,9585900
177.949997,177.949997,2017-11-15,178.570007,176.399994,176.660004,10253700
179.589996,179.589996,2017-11-16,179.830002,178.5,178.759995,15607600
179.0,179.0,2017-11-17,179.979996,178.899994,179.300003,13018000
178.740005,178.740005,2017-11-20,179.5,178.100006,178.869995,10052400
181.860001,181.860001,2017-11-21,181.889999,178.990005,179.149994,14504000
180.869995,180.869995,2017-11-22,181.729996,180.440002,181.300003,10376300
182.779999,182.779999,2017-11-24,183.149994,180.289993,180.399994,9426300
183.029999,183.029999,2017-11-27,183.729996,181.990005,182.559998,12344500
182.419998,182.419998,2017-11-28,184.25,182.089996,183.509995,14379700
175.130005,175.130005,2017-11-29,181.970001,174.0,181.889999,41933500
177.179993,177.179993,2017-11-30,178.279999,175.199997,176.850006,25307600
175.100006,175.100006,2017-12-01,177.479996,172.339996,176.029999,20182500
171.470001,171.470001,2017-12-04,176.570007,170.789993,176.289993,24459400
172.830002,172.830002,2017-12-05,175.380005,169.009995,170.449997,20184900
176.059998,176.059998,2017-12-06,176.770004,171.899994,172.5,20255800
180.139999,180.139999,2017-12-07,180.389999,175.800003,175.800003,20404500
179.0,179.0,2017-12-08,182.279999,178.740005,181.529999,19883800
179.039993,179.039993,2017-12-11,180.220001,178.800003,179.300003,13168600
176.960007,176.960007,2017-12-12,179.179993,176.600006,178.600006,16854100
178.300003,178.300003,2017-12-13,179.160004,177.25,177.300003,14615700
178.389999,178.389999,2017-12-14,180.360001,177.679993,178.289993,13591000
180.179993,180.179993,2017-12-15,180.490005,178.360001,179.020004,28463100
180.820007,180.820007,2017-12-18,181.300003,179.75,181.009995,17265400
179.509995,179.509995,2017-12-19,180.080002,178.220001,179.949997,14920600
177.889999,177.889999,2017-12-20,179.809998,177.360001,179.809998,11860500
177.449997,177.449997,2017-12-21,178.679993,177.050003,177.940002,11600700
177.199997,177.199997,2017-12-22,177.529999,176.229996,177.139999,8487000
175.990005,175.990005,2017-12-26,177.0,174.669998,176.630005,8897300
177.619995,177.619995,2017-12-27,178.440002,176.259995,176.550003,9496100
177.919998,177.919998,2017-12-28,178.940002,177.679993,177.949997,12220800
176.460007,176.460007,2017-12-29,178.850006,176.460007,178.0,10178700
181.419998,181.419998,2018-01-02,181.580002,177.550003,177.679993,18151900
184.669998,184.669998,2018-01-03,184.779999,181.330002,181.880005,16886600
184.330002,184.330002,2018-01-04,186.210007,184.100006,184.899994,13880900
186.850006,186.850006,2018-01-05,186.899994,184.929993,185.589996,13574500
188.279999,188.279999,2018-01-08,188.899994,186.330002,187.199997,17994700
187.869995,187.869995,2018-01-09,188.800003,187.100006,188.699997,12393100
187.839996,187.839996,2018-01-10,187.889999,185.630005,186.940002,10529900
187.770004,187.770004,2018-01-11,188.399994,187.380005,188.399994,9588600
179.369995,179.369995,2018-01-12,181.479996,177.399994,178.059998,77306900
178.389999,178.389999,2018-01-16,181.75,178.039993,181.5,36183800
177.600006,177.600006,2018-01-17,179.320007,175.800003,179.259995,27992400
179.800003,179.800003,2018-01-18,180.979996,177.080002,178.130005,23304900
181.289993,181.289993,2018-01-19,182.369995,180.169998,180.850006,26826500
185.369995,185.369995,2018-01-22,185.389999,180.410004,180.800003,21059500
189.350006,189.350006,2018-01-23,189.550003,185.550003,186.050003,25678800
186.550003,186.550003,2018-01-24,190.660004,186.520004,189.889999,24334500
187.479996,187.479996,2018-01-25,188.619995,186.600006,187.949997,17377700
190.0,190.0,2018-01-26,190.0,186.809998,187.75,17759200
185.979996,185.979996,2018-01-29,188.839996,185.630005,188.75,20453200
187.119995,187.119995,2018-01-30,188.179993,181.839996,187.619995,20858600
186.889999,186.889999,2018-01-31,189.830002,185.220001,188.369995,43275100
193.089996,193.089996,2018-02-01,195.320007,187.889999,188.220001,54211300
190.279999,190.279999,2018-02-02,194.210007,189.979996,192.039993,26677500
181.259995,181.259995,2018-02-05,190.610001,180.610001,186.929993,33128200
185.309998,185.309998,2018-02-06,185.770004,177.740005,178.570007,37758500
180.179993,180.179993,2018-02-07,185.080002,179.949997,184.149994,27601900
171.580002,171.580002,2018-02-08,181.839996,171.479996,181.009995,38478300
176.110001,176.110001,2018-02-09,176.899994,167.179993,174.759995,39887600
176.410004,176.410004,2018-02-12,177.550003,171.839996,177.059998,32092100
